City,Zipcode,Marital_Status,Family_Size,Credit_Score,Current_Residence,Annual_Income,DTI,Location,Square_Footage,Upgrade_Score,Bedroom_Count,Bathroom_Count,Master_Location,Lot_Size,Closing_Date,Appraised_Value,Price,Closing_Interest_Rate,Monthly_Payment,Loan_Term,Feedback,Inflation_Rate,Unemployment_Rate,Current_Market_Interest_Rate,Year_Closed,Median_Price_of_Nearby_Homes,Sentiment_Score
Frisco,52178,Unmarried,1,702,Rent,119254.54050260264,0.4656466699803187,Urban,2313.2196114640483,2,3,1,Upstairs,1.722164542662037,2021-10-31,683773,660335.8619868881,4.625572491059378,3481,30,The process was smooth but some issues with the kitchen.,1.9606569876062687,1.3748148240069842,3.990469408462539,2020,104621,0.4
Dallas,42470,Unmarried,3,551,Rent,79782.56369166814,0.2472241820940299,Suburban,1739.0200258009204,3,2,2,Downstairs,1.7257019496191954,2022-06-02,647491,474862.8644846307,3.8325812483244914,4974,30,The process was smooth but some issues with the kitchen.,3.4224583425204185,5.822286507222104,5.681078332368444,2021,957455,0.4
Celina,24176,Married,1,377,Own,68592.65072323984,0.6646517220836726,Rural,1602.716069762596,1,1,1,Upstairs,1.2855869725152493,2021-07-18,998537,339662.6105751442,2.5248681817742606,4974,17,Had a terrible experience with the customer service.,2.199207499166235,0.06262259446652818,2.2401422785629723,2020,352444,-1.0
Aubrey,33546,Unmarried,1,537,Own,105912.74953395108,0.43012920603266386,Rural,1866.6461764378357,3,1,2,Upstairs,0.3178630026799516,2021-01-02,721109,405737.6523378744,2.5248681817742606,4974,30,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,6.73606713497486,4.333845737041437,2020,633788,0.5
Dallas,10709,Unmarried,1,437,Rent,67402.30249766371,0.3447378835270245,Suburban,1528.461965687512,3,2,1,Downstairs,1.3639340715746622,2022-10-12,836436,291957.9520213209,2.5248681817742606,2703,28,The process was smooth but some issues with the kitchen.,0.8727875017996193,0.7886849238632561,2.2401422785629723,2020,712660,0.4
Dallas,10709,Married,1,843,Own,91267.99073847708,0.6304031428585557,Suburban,1544.0350356003719,3,3,1,Upstairs,1.9524002078972198,2021-08-01,215854,410877.19783969905,7.411487082098828,4974,16,"Very happy with the final product, but the timeline was delayed.",6.823383235513224,0.06262259446652818,2.2401422785629723,2020,826135,0.5
Fate,14058,Unmarried,3,620,Rent,55825.245662336165,0.1014419877650467,Rural,918.3872091145447,2,1,1,Upstairs,1.9733532516116845,2020-01-04,998537,107264.11614887821,4.680671320247612,4672,30,The process was smooth but some issues with the kitchen.,0.009903987274157755,5.365990379204679,2.2401422785629723,2020,515508,0.4
Aubrey,42196,Unmarried,1,452,Own,40370.427378850996,0.2699136517675431,Urban,1240.8970717290824,1,2,1,Upstairs,0.10729491039206343,2023-09-02,100089,196143.0748029701,3.1169057427020856,2813,17,Had a terrible experience with the customer service.,4.01802340739457,1.8467459876812438,2.2401422785629723,2020,318300,-1.0
Aubrey,41429,Unmarried,3,545,Own,30322.813875731114,0.419456781788308,Suburban,832.0656942022301,2,1,1,Downstairs,1.3960867290251102,2022-01-07,351759,107330.64102305603,7.411487082098828,4974,15,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,3.1248769410053097,2.5613272735004187,2020,615218,0.5
Frisco,10709,Unmarried,2,612,Own,121381.15852075856,0.005579949309498289,Suburban,2515.2156813675906,4,1,3,Upstairs,0.5596677489928029,2022-01-03,307883,518736.7919323921,4.996361229274129,1969,30,"The home is fantastic, I love the upgrades!",8.113140882588558,3.8816643280759893,2.2401422785629723,2022,843745,0.5125
Josephine,10709,Unmarried,2,357,Rent,162660.63166071885,0.3873258328031649,Rural,2979.784625674405,3,2,1,Downstairs,0.1503225156659948,2023-08-01,721654,565036.5805012482,3.161515990388607,4746,30,The process was smooth but some issues with the kitchen.,7.460118232673402,4.555508500670284,2.969407298239647,2021,535950,0.4
Aubrey,41171,Unmarried,1,747,Rent,23562.692552618482,0.2566957371524933,Suburban,541.0172477541846,2,3,1,Upstairs,0.5333005927716907,2021-05-13,711578,145877.90730291753,3.7999253910018904,3408,30,The process was smooth but some issues with the kitchen.,6.8343630246954,3.043004556524161,5.74323640083771,2023,429724,0.4
Little Elm,35226,Married,2,843,Rent,105507.56055997957,0.2425108896003488,Urban,1943.9534415503474,2,4,2,Downstairs,0.10729491039206343,2022-05-29,522050,475676.37019904365,2.645666412075143,4974,16,The process was smooth but some issues with the kitchen.,8.601210971533272,7.043740456290143,3.680047921844191,2022,199418,0.4
Josephine,46047,Married,2,640,Own,53629.52313267398,0.401362676049865,Suburban,1106.05151565463,2,3,2,Downstairs,1.2273011680884176,2021-08-05,100089,100000.0,4.782888668688172,4974,16,"Very happy with the final product, but the timeline was delayed.",0.20540812715134282,0.06262259446652818,4.579219858669145,2020,104621,0.5
Little Elm,19198,Unmarried,1,577,Rent,60415.02442792995,0.48393247989873367,Rural,1222.5140147061804,4,1,1,Downstairs,0.8932335577028869,2021-12-01,796992,190978.74524044472,2.5496949712289574,3699,29,"Very happy with the final product, but the timeline was delayed.",8.574249412847548,4.9746668163811165,5.344204353416581,2020,104621,0.5
Aubrey,91714,Unmarried,3,732,Own,115140.00301819007,0.39425179508893304,Urban,1603.8749724073857,4,4,1,Downstairs,1.3528111713367894,2020-01-04,100089,327635.1652095533,4.6860126397305315,4285,15,"The home is fantastic, I love the upgrades!",4.507027419257788,3.116546520962385,5.4718646513881986,2020,778701,0.5125
Celina,10709,Unmarried,2,825,Rent,122036.81186087082,0.5086343376480843,Rural,1833.7415312686574,3,3,2,Downstairs,1.0278709215391024,2021-04-20,525376,285926.77274277486,2.5248681817742606,4974,30,"Very happy with the final product, but the timeline was delayed.",8.217722812426363,2.987006236104345,4.3809396923138015,2021,104621,0.5
Fate,10709,Unmarried,2,767,Own,57093.56709785758,0.5346926189242428,Rural,1273.6201421340406,5,1,2,Downstairs,1.9733532516116845,2021-08-17,703057,274545.7087959641,5.704803556430301,4618,30,"Very happy with the final product, but the timeline was delayed.",3.545548873470116,4.143615220318021,4.048426602435497,2020,444004,0.5
Aubrey,45104,Unmarried,2,668,Own,103381.9333060525,0.6891007852574342,Suburban,2612.129802296091,3,2,2,Upstairs,1.7080543447483179,2021-11-07,793023,610698.9304795007,4.104898111505811,3703,17,The process was smooth but some issues with the kitchen.,5.115769174471355,0.5349998364005115,2.2401422785629723,2021,104621,0.4
Josephine,26095,Unmarried,2,390,Rent,113913.6891558534,0.20180659408313317,Rural,2381.194665221838,4,1,1,Downstairs,1.6756111862298402,2020-01-04,113792,544484.5164832659,2.759553504874095,4461,28,"Very happy with the final product, but the timeline was delayed.",5.851200989897858,0.06262259446652818,3.813928218051291,2021,104621,0.5
Josephine,98649,Married,3,843,Own,92377.76996137566,0.061286597435011185,Rural,1550.140456179543,5,2,1,Downstairs,1.9733532516116845,2023-12-13,563419,343547.76747911744,4.007855746866713,4656,28,"Very happy with the final product, but the timeline was delayed.",6.864996250598939,6.067333327298523,2.2401422785629723,2023,811578,0.5
Little Elm,45552,Unmarried,1,587,Own,115302.52181950357,0.4356554983031457,Rural,1689.0489762161924,1,1,1,Downstairs,1.7655710294911509,2021-10-02,100089,265197.74346041615,2.5248681817742606,4974,16,Had a terrible experience with the customer service.,7.277020910342891,7.8191992802550665,2.2401422785629723,2021,364266,-1.0
Little Elm,23809,Married,1,843,Rent,116963.98266528873,0.4357135646622637,Suburban,2097.8666190324975,5,2,1,Upstairs,0.8879414616309961,2021-10-07,998537,435862.6883219437,2.7188317065286673,2037,18,"The home is fantastic, I love the upgrades!",5.541146494880781,0.47331713605944525,4.805229023142974,2021,424857,0.5125
Aubrey,10709,Married,1,657,Own,104988.72719338626,0.41870225498489333,Rural,1561.612229725307,2,2,2,Downstairs,1.0241484822581777,2020-01-04,683632,386700.00416413357,2.5248681817742606,4705,30,The process was smooth but some issues with the kitchen.,4.101015999391661,2.7970785098128568,2.696307542122434,2021,818710,0.4
McKinney,90087,Married,2,843,Rent,106837.51855240225,0.22334624440179832,Suburban,2212.263617398027,1,4,3,Downstairs,0.9991972195569713,2021-08-22,264936,390005.24198045826,7.411487082098828,4934,30,Had a terrible experience with the customer service.,1.0120839396314976,6.523549042340239,3.382249889105203,2021,104621,-1.0
Aubrey,32867,Married,3,843,Rent,48294.15162876141,0.0876789674079466,Suburban,1169.3957947083218,2,2,2,Upstairs,0.6592845674286144,2020-12-23,281138,208841.1774628256,2.5248681817742606,1030,30,The process was smooth but some issues with the kitchen.,2.7458509098912813,3.8567391035526595,3.306004656107282,2021,388918,0.4
Celina,10709,Unmarried,2,843,Rent,53929.81539510464,0.12577683108308205,Urban,839.3211360898955,2,2,2,Downstairs,1.096818525603331,2022-12-29,303665,158016.85404738053,6.959209085542346,4356,21,The process was smooth but some issues with the kitchen.,4.077803577903881,1.8282235833949025,2.2952896694787097,2022,749299,0.4
Little Elm,10709,Married,3,843,Own,92192.47574567825,0.4824074777696694,Urban,1779.7972273866965,4,1,2,Upstairs,0.8958452282510675,2022-07-28,186077,329865.371049327,3.077586664617825,4974,18,"The home is fantastic, I love the upgrades!",0.005665144307003267,6.071200089039267,2.2401422785629723,2020,831959,0.5125
Celina,57338,Unmarried,1,526,Own,103617.60788356398,0.5150329986958374,Rural,2111.017628041748,3,3,3,Downstairs,1.2776179346114669,2020-10-17,246530,362883.594868292,4.732090132489128,3976,30,The process was smooth but some issues with the kitchen.,9.828441957090318,0.8403457560623986,2.2401422785629723,2022,624114,0.4
Dallas,66623,Unmarried,3,361,Own,123925.59416360775,0.19692945628676817,Rural,2198.6655824175227,3,3,1,Upstairs,0.9933882989250118,2021-02-13,100089,326247.001639382,5.412485430211298,4974,28,"Very happy with the final product, but the timeline was delayed.",4.218147063209582,1.806577775731986,6.388512356749028,2021,253468,0.5
Fate,10709,Married,2,604,Own,32651.57900141409,0.4592049215034674,Suburban,500.0,3,3,2,Upstairs,1.2932452881150036,2022-11-01,743189,117833.41208456291,2.5248681817742606,4480,30,"Very happy with the final product, but the timeline was delayed.",9.957680742379672,0.1843538927954551,2.2401422785629723,2022,325196,0.5
Fate,10709,Unmarried,1,720,Own,90124.19060473586,0.09986109243786805,Suburban,2037.006015936335,2,1,3,Downstairs,1.5368853616954965,2021-09-22,224617,403543.47290255484,2.546329261764499,1888,30,The process was smooth but some issues with the kitchen.,9.19116885748844,4.94356372650065,2.458311493724401,2021,104621,0.4
Little Elm,55506,Unmarried,3,815,Rent,140183.22443312767,0.3584698104283125,Suburban,2455.441561299926,2,3,1,Downstairs,1.5857001084377256,2022-11-05,412786,584555.6804600457,6.821161798493622,2979,18,The process was smooth but some issues with the kitchen.,2.235334858056896,4.52430110335299,4.386534454753411,2020,494672,0.4
Dallas,10709,Unmarried,2,419,Own,97632.49522688916,0.11844578404240882,Rural,1422.1759386699,2,3,1,Downstairs,1.9733532516116845,2020-01-04,100089,349365.9357675936,4.27347433973481,4343,30,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,1.949811364393776,4.900633585477021,2022,729402,0.5
Dallas,28990,Unmarried,1,378,Rent,41087.43206109938,0.838612319655349,Suburban,777.6066334318455,4,4,1,Downstairs,1.294082543558568,2022-02-13,912145,100000.0,7.034463911251537,4940,28,"The home is fantastic, I love the upgrades!",3.7230739506896464,8.08786216579657,6.032697041448238,2020,360386,0.5125
Aubrey,31381,Unmarried,1,424,Rent,115357.71951820106,0.02545398217666773,Suburban,2306.769233841017,5,3,2,Upstairs,0.10729491039206343,2021-03-20,290986,616859.8454703194,2.7735047920918747,4974,30,"Very happy with the final product, but the timeline was delayed.",5.715190010142476,0.06262259446652818,2.2401422785629723,2021,925722,0.5
Dallas,68503,Married,4,815,Own,148834.36267903438,0.3324623424529372,Suburban,2870.2993973065195,5,1,2,Downstairs,0.8312540644133746,2020-01-04,453437,533414.3706875521,5.290512902921266,4974,30,"The home is fantastic, I love the upgrades!",3.0928554970941717,4.813260906662177,2.769998805470887,2020,646793,0.5125
Dallas,10709,Unmarried,1,732,Own,96838.80242188042,0.19103331971119147,Suburban,1272.9970726887577,3,2,1,Upstairs,0.4622428636118739,2021-01-01,315105,197633.48583615967,7.334814944733264,3753,29,"Very happy with the final product, but the timeline was delayed.",6.909051170542982,0.06262259446652818,2.2401422785629723,2021,258630,0.5
Fate,10709,Married,1,843,Rent,66820.58924737816,0.03445122939929294,Suburban,1000.4534247222373,2,1,1,Downstairs,1.6105933639272048,2021-01-06,669102,203200.92340883188,5.7572985644877805,4035,30,"Very happy with the final product, but the timeline was delayed.",7.040646041697547,0.3356728013381227,2.2401422785629723,2022,802461,0.5
Josephine,49518,Unmarried,3,665,Own,26588.16585364068,0.0600218284114645,Suburban,635.6201096065422,4,3,2,Downstairs,0.4627761158370424,2021-12-08,100089,101142.51521264543,5.463327378467683,4974,30,"The home is fantastic, I love the upgrades!",1.3954371573470048,2.5335507488503706,4.949270988528825,2023,437386,0.5125
Dallas,61570,Unmarried,3,843,Rent,36815.73247574277,0.3432236873650536,Rural,775.5853971923793,1,1,2,Upstairs,0.2574184952061451,2021-02-07,310244,148361.2953040458,4.915582029128538,4030,15,Had a terrible experience with the customer service.,3.414110722610215,3.6477367702996104,5.921979347435687,2020,426860,-1.0
McKinney,10709,Unmarried,1,820,Rent,11387.274230344272,0.36293508011325515,Suburban,500.0,4,3,1,Upstairs,1.1646480948065023,2022-07-26,202633,142960.7476620844,3.611683227001563,4974,30,"The home is fantastic, I love the upgrades!",2.964713973292216,7.73925199472334,3.0596703913170256,2020,337128,0.5125
Dallas,10709,Married,1,843,Own,98203.28309231342,0.2274948507773023,Suburban,1863.4377443245212,3,2,2,Downstairs,1.1777784554513067,2020-04-07,641062,378606.6472520207,2.595548440648325,4450,19,The process was smooth but some issues with the kitchen.,8.593254722460753,6.743073192426975,6.597859562356856,2022,416126,0.4
Frisco,27620,Unmarried,3,458,Rent,67619.26146525245,0.10176457579969404,Urban,965.797118195863,2,2,1,Upstairs,1.369964242945383,2020-03-02,247682,340943.78837960697,4.171375183556305,4600,28,The process was smooth but some issues with the kitchen.,4.96905252798271,0.06262259446652818,2.2401422785629723,2020,875146,0.4
Fate,44023,Married,2,574,Rent,79247.65626385414,0.48188357332817205,Suburban,1721.59655378998,5,3,2,Upstairs,1.9733532516116845,2020-01-04,737567,332835.6347592126,7.411487082098828,4066,30,"Very happy with the final product, but the timeline was delayed.",9.957680742379672,7.401194138098103,4.602521984522639,2021,685645,0.5
Dallas,28541,Married,3,674,Own,74105.13803323173,0.2902531135439292,Urban,1353.132924956736,4,2,2,Upstairs,1.3695301471951602,2021-07-18,231691,163838.4700325899,2.5248681817742606,4974,30,"Very happy with the final product, but the timeline was delayed.",2.2973570880520144,2.8716534027587395,2.2401422785629723,2021,104621,0.5
Little Elm,71944,Unmarried,3,646,Rent,72542.09542444715,0.445725375246475,Rural,1455.7825442173591,5,1,2,Downstairs,1.9733532516116845,2020-01-04,100089,373519.44082654966,3.533317442312132,4227,27,"The home is fantastic, I love the upgrades!",2.2399041125484107,1.2419396842886492,2.2401422785629723,2021,104621,0.5125
Josephine,10709,Unmarried,3,448,Rent,21740.0590803853,0.07927324042991353,Suburban,500.0,2,3,2,Upstairs,0.2979698905245489,2021-02-04,312180,246361.08421157848,5.957272204049977,4763,19,"Very happy with the final product, but the timeline was delayed.",5.319812298253861,6.1184567299787345,2.2401422785629723,2021,628515,0.5
Josephine,49021,Unmarried,3,563,Own,155442.5893885946,0.4973400726764425,Rural,2496.5447650858296,1,1,2,Upstairs,0.5440500418487363,2023-03-02,362111,581609.5760217902,3.361786514561767,4834,15,Had a terrible experience with the customer service.,0.29792822941297636,0.06262259446652818,5.8226982478274945,2022,990414,-1.0
McKinney,38723,Married,1,685,Rent,92803.95192834894,0.2481179674006619,Suburban,1309.534761786068,3,1,2,Upstairs,0.8727023497986947,2021-12-21,998537,196976.14395910577,5.519520463879915,4204,19,"Very happy with the final product, but the timeline was delayed.",1.05502170176067,4.199855283295291,2.2792072465705706,2020,314754,0.5
Celina,28312,Married,1,660,Rent,93740.78963621317,0.3283810830792736,Rural,1612.4472010908805,2,1,1,Upstairs,1.8234522144514371,2020-09-15,330201,273806.73683362774,5.3290527682928435,4094,17,The process was smooth but some issues with the kitchen.,4.53116200001487,3.9266895509087436,2.2401422785629723,2021,653151,0.4
Frisco,10709,Unmarried,2,379,Rent,113586.3300324382,0.28018431591989923,Suburban,2455.594754754519,3,4,2,Upstairs,0.7567528763697271,2020-01-04,419400,390725.148339862,2.835111420129593,2413,30,"Very happy with the final product, but the timeline was delayed.",1.235100928545525,7.365345339636635,2.2401422785629723,2021,883567,0.5
